,siteId,time,PREC_tot_mm
911125,MN08,2018-04-13,1.1958684922319662
911126,MN08,2018-04-14,0.6131765303507564
911127,MN08,2018-04-15,9.964242781279609
911128,MN08,2018-04-16,6.57529485579289
911129,MN08,2018-04-17,2.95734508881651
911130,MN08,2018-04-18,0.025829673599986336
911131,MN08,2018-04-19,1.0207866351513457e-07
911132,MN08,2018-04-20,8.237326445947879e-05
911133,MN08,2018-04-21,8.785987798809577e-09
911134,MN08,2018-04-22,1.396780106738293e-08
911135,MN08,2018-04-23,0.0023647621860689583
911136,MN08,2018-04-24,0.03163330477562454
911137,MN08,2018-04-25,0.0009382667143231771
911138,MN08,2018-04-26,0.22991869528254938
911139,MN08,2018-04-27,7.462353960363544
911140,MN08,2018-04-28,0.007391332146333696
911141,MN08,2018-04-29,1.3584418014295566e-07
911142,MN08,2018-04-30,0.0013886066796420238
911143,MN08,2018-05-01,0.0035216222937783925
911144,MN08,2018-05-02,0.6144377294958758
911145,MN08,2018-05-03,0.009897173480766241
911146,MN08,2018-05-04,0.14639079388700793
911147,MN08,2018-05-05,0.4870005966495228
911148,MN08,2018-05-06,0.045839025375471465
911149,MN08,2018-05-07,0.005884113196685803
911150,MN08,2018-05-08,8.964829748947523
911151,MN08,2018-05-09,18.432578599458793
911152,MN08,2018-05-10,0.10687675704446065
911153,MN08,2018-05-11,0.0338509236641471
911154,MN08,2018-05-12,0.02462087014265535
911155,MN08,2018-05-13,4.702291388301166e-06
911156,MN08,2018-05-14,1.7629014245715844e-09
911157,MN08,2018-05-15,0.11928850867093388
911158,MN08,2018-05-16,0.033356770146042436
911159,MN08,2018-05-17,0.003377482293842604
911160,MN08,2018-05-18,0.004823352317551155
911161,MN08,2018-05-19,1.039704181948764
911162,MN08,2018-05-20,1.3619648621789396e-07
911163,MN08,2018-05-21,0.0810758532310274
911164,MN08,2018-05-22,0.1181544654116351
911165,MN08,2018-05-23,0.00033265406679250376
911166,MN08,2018-05-24,2.3862151806497423
911167,MN08,2018-05-25,3.239502234464453
