,Variable,Year,Month,Modelled,Observed,Yr-Mon,Mod_SE,Obs_SE,Perc_Difference_abs,Diff_factor
1148,WetDep_SO4_mgm2,2015,4,35.959682564064714,52.4802619625,2015-04-01,9.947221913424212,24.33026788188833,34.50026306365609,1.4594195004086232
1149,WetDep_SO4_mgm2,2015,5,25.17296348880721,37.06589652765957,2015-05-01,9.947221913424212,24.33026788188833,23.700514822040567,1.4724486667666434
1150,WetDep_SO4_mgm2,2015,6,38.22650929386883,47.74372052136752,2015-06-01,9.947221913424212,24.33026788188833,36.97754041328561,1.2489688805832229
1151,WetDep_SO4_mgm2,2015,7,39.47257519643137,46.40171213043478,2015-07-01,9.947221913424212,24.33026788188833,38.2970321288833,1.1755430675480696
1152,WetDep_SO4_mgm2,2015,8,29.411119102240175,28.985483290322584,2015-08-01,9.947221913424212,24.33026788188833,28.425591037511932,0.9855280647282418
1153,WetDep_SO4_mgm2,2015,9,23.014770457218887,25.397013585903082,2015-09-01,9.947221913424212,24.33026788188833,21.91126114205485,1.1035093151640352
1154,WetDep_SO4_mgm2,2015,10,16.621339940067006,20.696132316666667,2015-10-01,9.947221913424212,24.33026788188833,15.376185675050317,1.2451542650166887
1155,WetDep_SO4_mgm2,2015,11,15.903836694167799,23.775365340163933,2015-11-01,9.947221913424212,24.33026788188833,14.408891430495496,1.4949452636723033
1156,WetDep_SO4_mgm2,2015,12,22.327785430344093,31.81730064285714,2015-12-01,9.947221913424212,24.33026788188833,20.902776186049916,1.4250092442941755
1157,WetDep_SO4_mgm2,2016,1,11.510553403153024,17.705383385892116,2016-01-01,9.947221913424212,24.33026788188833,9.972366422408712,1.538186980744312
1158,WetDep_SO4_mgm2,2016,2,16.265383230719276,23.887648123931623,2016-02-01,9.947221913424212,24.33026788188833,14.79676439862089,1.4686188320983864
1159,WetDep_SO4_mgm2,2016,3,30.04614098695014,39.984113611814344,2016-03-01,9.947221913424212,24.33026788188833,28.715383947995267,1.3307570389548706
1160,WetDep_SO4_mgm2,2016,4,25.61482274286114,33.731446607438016,2016-04-01,9.947221913424212,24.33026788188833,24.297950596367798,1.3168721464933417
1161,WetDep_SO4_mgm2,2016,5,33.49260709577458,38.63053919166667,2016-05-01,9.947221913424212,24.33026788188833,32.339202134458795,1.153404961315785
1162,WetDep_SO4_mgm2,2016,6,27.8055363672626,34.71619684615385,2016-06-01,9.947221913424212,24.33026788188833,26.557000953753093,1.248535413509507
1163,WetDep_SO4_mgm2,2016,7,24.56558898358949,29.30378193981481,2016-07-01,9.947221913424212,24.33026788188833,23.37270971009067,1.1928792734988187
1164,WetDep_SO4_mgm2,2016,8,34.13989541680359,35.40424516,2016-08-01,9.947221913424212,24.33026788188833,33.102861040225676,1.0370343765779113
1165,WetDep_SO4_mgm2,2016,9,26.094561790386653,22.39939963318777,2016-09-01,9.947221913424212,24.33026788188833,25.236168389757108,0.8583934006295443
